ID;Nombre;Partido;Asistencia;Observacion;Hora Ingreso;ID_Sesion;ID_Legislatura
143;Tello Rojas Carolina;PC;I;MO;-;3;372
144;Trisotti Martínez Renzo;UDI;A;;18:04;3;372
145;Ulloa Aguilera Héctor;IND;A;;18:02;3;372
146;Undurraga Gazitúa Francisco;EVOP;A;;18:01;3;372
147;Undurraga Vicuña Alberto;DC;A;;18:05;3;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;18:01;3;372
149;Veloso Ávila Consuelo;PRD;I;AOCPR;-;3;372
150;Venegas Salazar Nelson;PS;A;;18:02;3;372
151;Videla Castillo Sebastián;IND;A;;18:08;3;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;18:03;3;372
153;Weisse Novoa Flor;UDI;I;MO;-;3;372
154;Winter Etcheberry Gonzalo;PCS;A;;18:06;3;372
155;Yeomans Araya Gael;PCS;A;;18:35;3;372
1;Acevedo Sáez María Candelaria;PC;A;;19:31;12;372
2;Aedo Jeldres Eric;DC;A;;19:46;12;372
3;Ahumada Palma Yovana;IND;A;;19:30;12;372
4;Alessandri Vergara Jorge;UDI;A;;19:33;12;372
5;Alinco Bustos René;IND;A;;19:30;12;372
6;Araya Guerrero Jaime;IND;A;;19:30;12;372
7;Araya Lerdo de Tejada Cristián;PREP;I;PMP;-;12;372
8;Arce Castro Mónica;IND;A;;19:41;12;372
9;Arroyo Muñoz Roberto;PSC;I;LM;-;12;372
10;Astudillo Peiretti Danisa;PS;A;;19:30;12;372
11;Barchiesi Chávez Chiara;PREP;A;;19:48;12;372
12;Barrera Moreno Boris;PC;A;;19:30;12;372
13;Barría Angulo Héctor;DC;A;;19:30;12;372
14;Becker Alvear Miguel Ángel;RN;A;;19:30;12;372
15;Bello Campos María Francisca;PCS;A;;19:40;12;372
16;Beltrán Silva Juan Carlos;RN;A;;19:30;12;372
17;Benavente Vergara Gustavo;UDI;I;PMP;-;12;372
18;Berger Fett Bernardo;IND;A;;19:30;12;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;19:39;12;372
20;Bianchi Chelech Carlos;IND;A;;19:33;12;372
21;Bobadilla Muñoz Sergio;UDI;A;;19:30;12;372
22;Bórquez Montecinos Fernando;UDI;A;;19:30;12;372
23;Bravo Castro Ana María;PS;A;;19:31;12;372
24;Bravo Salinas Marta;UDI;A;;19:30;12;372
25;Brito Hasbún Jorge;PRD;A;;19:39;12;372
26;Bugueño Sotelo Félix;IND;A;;19:30;12;372
27;Bulnes Núñez Mercedes;IND;I;IG;-;12;372
28;Calisto Águila Miguel Ángel;IND;A;;20:09;12;372
29;Camaño Cárdenas Felipe;IND;A;;19:36;12;372
30;Cariola Oliva Karol;PC;A;;19:30;12;372
31;Carter Fernández Álvaro;UDI;A;;19:30;12;372
32;Castillo Rojas Nathalie;PC;A;;19:33;12;372
33;Castro Bascuñán José Miguel;RN;A;;19:30;12;372
34;Celis Montt Andrés;RN;I;SPCA;-;12;372
35;Cicardini Milla Daniella;PS;A;;19:30;12;372
36;Cid Versalovic Sofía;RN;A;;19:30;12;372
37;Cifuentes Lillo Ricardo;DC;A;;19:42;12;372
38;Coloma Álamos Juan Antonio;UDI;A;;19:33;12;372
39;Concha Smith Sara;PSC;A;;19:30;12;372
40;Cordero Velásquez María Luisa;IND;A;;19:30;12;372
41;Cornejo Lagos Eduardo;UDI;A;;20:42;12;372
42;Cuello Peña y Lillo Luis Alberto;PC;A;;19:47;12;372
43;De la Carrera Correa Gonzalo;IND;A;;19:30;12;372
44;De Rementería Venegas Tomás;IND;A;;19:30;12;372
45;Del Real Mihovilovic Catalina;IND;A;;19:30;12;372
46;Delgado Riquelme Viviana;IND;A;;19:39;12;372
47;Donoso Castro Felipe;UDI;A;;19:34;12;372
48;Durán Espinoza Jorge;RN;I;LM;-;12;372
49;Durán Salinas Eduardo;RN;A;;19:30;12;372
50;Flores Oporto Camila;RN;A;;19:30;12;372
51;Fries Monleón Lorena;PCS;A;;19:38;12;372
52;Fuenzalida Cobo Juan;UDI;A;;19:30;12;372
53;Gazmuri Vieira Ana María;PAH;A;;19:30;12;372
54;Giordano Salazar Andrés;IND;A;;19:51;12;372
55;González Gatica Félix;PEV;A;;19:37;12;372
56;González Olea Marta;IND;I;;-;12;372
57;González Villarroel Mauro;RN;A;;19:30;12;372
58;Guzmán Zepeda Jorge;EVOP;A;;19:30;12;372
59;Hertz Cádiz Carmen;PC;A;;19:30;12;372
60;Hirsch Goldschmidt Tomás;PAH;A;;19:30;12;372
61;Ibáñez Cotroneo Diego;PCS;A;;19:37;12;372
62;Ilabaca Cerda Marcos;PS;A;;19:30;12;372
63;Irarrázaval Rossel Juan Manuel;PREP;I;FHGP;-;12;372
64;Jiles Moreno Pamela;PH;A;;19:30;12;372
65;Jouannet Valderrama Andrés;APCH;A;;19:30;12;372
66;Jürgensen Rundshagen Harry;IND;I;PMP;-;12;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;19:30;12;372
68;Labbé Martínez Cristian;UDI;A;;19:30;12;372
69;Labra Besserer Paula;IND;A;;19:30;12;372
70;Lagomarsino Guzmán Tomás;IND;A;;19:36;12;372
71;Lavín León Joaquín;UDI;A;;19:30;12;372
72;Leal Bizama Henry;UDI;A;;19:33;12;372
73;Lee Flores Enrique;PRI;A;;19:30;12;372
74;Leiva Carvajal Raúl;PS;A;;19:37;12;372
75;Lilayu Vivanco Daniel;UDI;A;;19:30;12;372
76;Longton Herrera Andrés;RN;A;;19:44;12;372
77;Malla Valenzuela Luis;LIBERAL;A;;19:33;12;372
78;Manouchehri Lobos Daniel;PS;A;;19:30;12;372
79;Martínez Ramírez Cristóbal;UDI;I;;-;12;372
80;Marzán Pinto Carolina;PPD;A;;19:38;12;372
81;Matheson Villán Christian;IND;A;;19:30;12;372
82;Medina Vásquez Karen;PDG;A;;19:30;12;372
83;Mellado Pino Cosme;PRSD;A;;19:31;12;372
84;Mellado Suazo Miguel;RN;A;;19:30;12;372
85;Melo Contreras Daniel;PS;A;;19:30;12;372
86;Meza Pereira José Carlos;PREP;A;;19:46;12;372
87;Mirosevic Verdugo Vlado;LIBERAL;I;FHGP;-;12;372
88;Mix Jiménez Claudia;COMUNES;A;;19:30;12;372
89;Molina Milman Helia;PPD;A;;19:30;12;372
90;Morales Alvarado Javiera;CS;I;SPCA;-;12;372
91;Morales Maldonado Carla;RN;A;;19:41;12;372
92;Moreira Barros Cristhian;UDI;I;PMP;-;12;372
93;Moreno Bascur Benjamín;PREP;I;PMP;-;12;372
94;Mulet Martínez Jaime;FRVS;A;;19:30;12;372
95;Muñoz González Francesca;PSC;A;;19:30;12;372
96;Musante Müller Camila;IND;A;;19:52;12;372
97;Naranjo Ortiz Jaime;PS;A;;19:30;12;372
98;Naveillan Arriagada Gloria;PDG;I;IG;-;12;372
99;Nuyado Ancapichún Emilia;PS;A;;19:30;12;372
100;Ñanco Vásquez Ericka;PRD;I;IG;-;12;372
101;Ojeda Rebolledo Mauricio;IND;A;;19:30;12;372
102;Olivera De La Fuente Erika;PDCH;A;;19:36;12;372
103;Orsini Pascal Maite;PRD;A;;19:46;12;372
104;Ossandón Irarrázabal Ximena;RN;A;;19:30;12;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;19:37;12;372
106;Palma Pérez Hernán;IND;A;;19:30;12;372
107;Pérez Cartes Marlene;IND;A;;19:30;12;372
108;Pérez Olea Joanna;PDCH;A;;19:45;12;372
109;Pérez Salinas Catalina;PRD;A;;19:33;12;372
110;Pino Fuentes Víctor Alejandro;IND;A;;19:30;12;372
111;Pizarro Sierra Lorena;PC;A;;19:31;12;372
112;Placencia Cabello Alejandra;PC;I;;-;12;372
113;Pulgar Castillo Francisco;IND;A;;19:30;12;372
114;Ramírez Diez Guillermo;UDI;A;;19:35;12;372
115;Ramírez Pascal Matías;PC;A;;19:31;12;372
116;Raphael Mora Marcia;RN;A;;19:31;12;372
117;Rathgeb Schifferli Jorge;RN;A;;19:30;12;372
118;Rey Martínez Hugo;RN;A;;20:01;12;372
119;Riquelme Aliaga Marcela;IND;A;;19:42;12;372
120;Rivas Sánchez Gaspar;PDG;A;;19:30;12;372
121;Rojas Valderrama Camila;COMUNES;I;SPCA;-;12;372
122;Romero Leiva Agustín;PREP;I;SPCA;-;12;372
123;Romero Sáez Leonidas;IND;A;;19:30;12;372
124;Romero Talguia Natalia;IND;A;;19:33;12;372
125;Rosas Barrientos Patricio;IND;A;;19:30;12;372
126;Sáez Quiroz Jaime;PRD;A;;19:32;12;372
127;Saffirio Espinoza Jorge;PDCH;A;;19:53;12;372
128;Sagardía Cabezas Clara;IND;A;;19:30;12;372
129;Sánchez Ossa Luis;PREP;A;;19:31;12;372
130;Santana Castillo Juan;PS;I;;-;12;372
131;Santibáñez Novoa Marisela;IND;A;;19:30;12;372
132;Sauerbaum Muñoz Frank;RN;A;;19:30;12;372
133;Schalper Sepúlveda Diego;RN;A;;19:30;12;372
134;Schneider Videla Emilia;PCS;A;;19:40;12;372
135;Schubert Rubio Stephan;IND;A;;19:30;12;372
136;Sepúlveda Soto Alexis;PRSD;A;;19:40;12;372
137;Serrano Salazar Daniela;PC;A;;19:47;12;372
138;Soto Ferrada Leonardo;PS;I;IG;-;12;372
139;Soto Mardones Raúl;PPD;A;;19:30;12;372
140;Sulantay Olivares Marco Antonio;UDI;A;;19:30;12;372
141;Tapia Ramos Cristián;IND;A;;19:40;12;372
142;Teao Drago Hotuiti;IND;I;;-;12;372
143;Tello Rojas Carolina;PC;A;;19:37;12;372
144;Trisotti Martínez Renzo;UDI;A;;19:30;12;372
145;Ulloa Aguilera Héctor;IND;A;;19:30;12;372
146;Undurraga Gazitúa Francisco;EVOP;A;;19:30;12;372
147;Undurraga Vicuña Alberto;DC;A;;19:30;12;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;19:31;12;372
149;Veloso Ávila Consuelo;PRD;I;IG;-;12;372
150;Venegas Salazar Nelson;PS;A;;19:44;12;372
151;Videla Castillo Sebastián;IND;A;;19:39;12;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;19:47;12;372
153;Weisse Novoa Flor;UDI;A;;19:30;12;372
154;Winter Etcheberry Gonzalo;PCS;I;;-;12;372
155;Yeomans Araya Gael;PCS;A;;19:37;12;372
1;Acevedo Sáez María Candelaria;PC;A;;10:07;13;372
2;Aedo Jeldres Eric;DC;A;;10:03;13;372
3;Ahumada Palma Yovana;IND;A;;10:05;13;372
4;Alessandri Vergara Jorge;UDI;A;;10:03;13;372
5;Alinco Bustos René;IND;A;;10:03;13;372
6;Araya Guerrero Jaime;IND;A;;10:06;13;372
7;Araya Lerdo De Tejada Cristián;PREP;A;;10:13;13;372
8;Arce Castro Mónica;IND;A;;10:10;13;372
9;Arroyo Muñoz Roberto;PSC;I;LM;-;13;372
10;Astudillo Peiretti Danisa;PS;A;;10:35;13;372
11;Barchiesi Chávez Chiara;PREP;A;;10:03;13;372
12;Barrera Moreno Boris;PC;A;;10:03;13;372
13;Barría Angulo Héctor;DC;A;;11:04;13;372
14;Becker Alvear Miguel Ángel;RN;A;;10:03;13;372
15;Bello Campos María Francisca;PCS;A;;10:39;13;372
16;Beltrán Silva Juan Carlos;RN;A;;10:03;13;372
17;Benavente Vergara Gustavo;UDI;A;;10:03;13;372
18;Berger Fett Bernardo;IND;A;;10:03;13;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;10:03;13;372
20;Bianchi Chelech Carlos;IND;A;;12:28;13;372
21;Bobadilla Muñoz Sergio;UDI;A;;10:03;13;372
22;Bórquez Montecinos Fernando;UDI;A;;10:03;13;372
23;Bravo Castro Ana María;PS;A;;10:21;13;372
24;Bravo Salinas Marta;UDI;A;;10:03;13;372
25;Brito Hasbún Jorge;PRD;A;;10:06;13;372
26;Bugueño Sotelo Félix;IND;A;;10:07;13;372
27;Bulnes Núñez Mercedes;IND;A;;10:05;13;372
28;Calisto Águila Miguel Ángel;IND;A;;10:08;13;372
29;Camaño Cárdenas Felipe;IND;A;;10:09;13;372
30;Cariola Oliva Karol;PC;A;;10:20;13;372
31;Carter Fernández Álvaro;UDI;A;;10:22;13;372
32;Castillo Rojas Nathalie;PC;A;;10:07;13;372
33;Castro Bascuñán José Miguel;RN;I;IG;-;13;372
34;Celis Montt Andrés;RN;I;SPCA;-;13;372
35;Cicardini Milla Daniella;PS;A;;10:15;13;372
36;Cid Versalovic Sofía;RN;A;;10:03;13;372
37;Cifuentes Lillo Ricardo;DC;A;;10:03;13;372
38;Coloma Álamos Juan Antonio;UDI;A;;10:05;13;372
39;Concha Smith Sara;PSC;A;;10:03;13;372
40;Cordero Velásquez María Luisa;IND;A;;10:03;13;372
41;Cornejo Lagos Eduardo;UDI;A;;10:03;13;372
42;Cuello Peña Y Lillo Luis Alberto;PC;A;;10:03;13;372
43;De La Carrera Correa Gonzalo;IND;A;;12:14;13;372
44;De Rementería Venegas Tomás;IND;A;;10:20;13;372
45;Del Real Mihovilovic Catalina;IND;A;;10:14;13;372
46;Delgado Riquelme Viviana;IND;A;;10:03;13;372
47;Donoso Castro Felipe;UDI;A;;10:04;13;372
48;Durán Espinoza Jorge;RN;I;LM;-;13;372
49;Durán Salinas Eduardo;RN;A;;10:03;13;372
50;Flores Oporto Camila;RN;A;;10:47;13;372
51;Fries Monleón Lorena;PCS;A;;10:03;13;372
52;Fuenzalida Cobo Juan;UDI;A;;10:03;13;372
53;Gazmuri Vieira Ana María;PAH;A;;10:03;13;372
54;Giordano Salazar Andrés;IND;A;;10:22;13;372
55;González Gatica Félix;PEV;A;;10:03;13;372
56;González Olea Marta;IND;A;;11:53;13;372
57;González Villarroel Mauro;RN;A;;10:03;13;372
58;Guzmán Zepeda Jorge;EVOP;A;;10:03;13;372
59;Hertz Cádiz Carmen;PC;A;;10:39;13;372
60;Hirsch Goldschmidt Tomás;PAH;A;;11:44;13;372
61;Ibáñez Cotroneo Diego;PCS;A;;10:07;13;372
62;Ilabaca Cerda Marcos;PS;A;;10:03;13;372
63;Irarrázaval Rossel Juan Manuel;PREP;I;FHGP;-;13;372
64;Jiles Moreno Pamela;PH;A;;11:12;13;372
65;Jouannet Valderrama Andrés;APCH;A;;10:37;13;372
66;Jürgensen Rundshagen Harry;IND;A;;10:05;13;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;10:03;13;372
68;Labbé Martínez Cristian;UDI;A;;12:52;13;372
69;Labra Besserer Paula;IND;A;;10:13;13;372
70;Lagomarsino Guzmán Tomás;IND;A;;10:03;13;372
71;Lavín León Joaquín;UDI;A;;10:04;13;372
72;Leal Bizama Henry;UDI;A;;10:14;13;372
73;Lee Flores Enrique;PRI;A;;10:03;13;372
74;Leiva Carvajal Raúl;PS;A;;10:36;13;372
75;Lilayu Vivanco Daniel;UDI;A;;10:03;13;372
76;Longton Herrera Andrés;RN;A;;10:05;13;372
77;Malla Valenzuela Luis;LIBERAL;A;;10:03;13;372
78;Manouchehri Lobos Daniel;PS;A;;10:15;13;372
79;Martínez Ramírez Cristóbal;UDI;I;;-;13;372
80;Marzán Pinto Carolina;PPD;A;;11:39;13;372
81;Matheson Villán Christian;IND;A;;10:03;13;372
82;Medina Vásquez Karen;PDG;A;;10:03;13;372
83;Mellado Pino Cosme;PRSD;A;;10:35;13;372
84;Mellado Suazo Miguel;RN;A;;10:03;13;372
85;Melo Contreras Daniel;PS;A;;10:15;13;372
86;Meza Pereira José Carlos;PREP;A;;10:03;13;372
87;Mirosevic Verdugo Vlado;LIBERAL;I;FHGP;-;13;372
88;Mix Jiménez Claudia;COMUNES;A;;10:03;13;372
89;Molina Milman Helia;PPD;A;;12:59;13;372
90;Morales Alvarado Javiera;CS;I;SPCA;-;13;372
91;Morales Maldonado Carla;RN;A;;10:13;13;372
92;Moreira Barros Cristhian;UDI;A;;10:15;13;372
93;Moreno Bascur Benjamín;PREP;A;;10:06;13;372
94;Mulet Martínez Jaime;FRVS;A;;11:42;13;372
95;Muñoz González Francesca;PSC;A;;10:03;13;372
96;Musante Müller Camila;IND;A;;10:03;13;372
97;Naranjo Ortiz Jaime;PS;A;;10:03;13;372
98;Naveillan Arriagada Gloria;PDG;I;IG;-;13;372
99;Nuyado Ancapichún Emilia;PS;A;;10:03;13;372
100;Ñanco Vásquez Ericka;PRD;A;;10:03;13;372
101;Ojeda Rebolledo Mauricio;IND;A;;10:24;13;372
102;Olivera De La Fuente Erika;PDCH;A;;10:03;13;372
103;Orsini Pascal Maite;PRD;A;;10:29;13;372
104;Ossandón Irarrázabal Ximena;RN;A;;10:03;13;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;10:03;13;372
106;Palma Pérez Hernán;IND;A;;10:03;13;372
107;Pérez Cartes Marlene;IND;A;;11:46;13;372
108;Pérez Olea Joanna;PDCH;A;;10:10;13;372
109;Pérez Salinas Catalina;PRD;A;;10:03;13;372
110;Pino Fuentes Víctor Alejandro;IND;A;;10:55;13;372
111;Pizarro Sierra Lorena;PC;A;;10:33;13;372
112;Placencia Cabello Alejandra;PC;A;;10:36;13;372
113;Pulgar Castillo Francisco;IND;A;;10:03;13;372
114;Ramírez Diez Guillermo;UDI;A;;10:06;13;372
115;Ramírez Pascal Matías;PC;A;;10:07;13;372
116;Raphael Mora Marcia;RN;A;;10:03;13;372
117;Rathgeb Schifferli Jorge;RN;A;;10:03;13;372
118;Rey Martínez Hugo;RN;A;;10:15;13;372
119;Riquelme Aliaga Marcela;IND;A;;10:29;13;372
120;Rivas Sánchez Gaspar;PDG;A;;11:18;13;372
121;Rojas Valderrama Camila;COMUNES;I;SPCA;-;13;372
122;Romero Leiva Agustín;PREP;I;SPCA;-;13;372
123;Romero Sáez Leonidas;IND;A;;10:03;13;372
124;Romero Talguia Natalia;IND;A;;10:24;13;372
125;Rosas Barrientos Patricio;IND;A;;10:07;13;372
126;Sáez Quiroz Jaime;PRD;A;;12:37;13;372
127;Saffirio Espinoza Jorge;PDCH;A;;10:03;13;372
128;Sagardía Cabezas Clara;IND;A;;10:03;13;372
129;Sánchez Ossa Luis;PREP;A;;10:10;13;372
130;Santana Castillo Juan;PS;I;;-;13;372
131;Santibáñez Novoa Marisela;IND;A;;10:42;13;372
132;Sauerbaum Muñoz Frank;RN;A;;10:03;13;372
133;Schalper Sepúlveda Diego;RN;A;;10:27;13;372
134;Schneider Videla Emilia;PCS;A;;10:03;13;372
135;Schubert Rubio Stephan;IND;A;;10:03;13;372
136;Sepúlveda Soto Alexis;PRSD;A;;10:23;13;372
137;Serrano Salazar Daniela;PC;A;;10:03;13;372
138;Soto Ferrada Leonardo;PS;A;;10:04;13;372
139;Soto Mardones Raúl;PPD;A;;10:03;13;372
140;Sulantay Olivares Marco Antonio;UDI;A;;10:03;13;372
141;Tapia Ramos Cristián;IND;A;;10:27;13;372
142;Teao Drago Hotuiti;IND;I;;-;13;372
143;Tello Rojas Carolina;PC;A;;10:03;13;372
144;Trisotti Martínez Renzo;UDI;A;;10:12;13;372
145;Ulloa Aguilera Héctor;IND;A;;10:09;13;372
146;Undurraga Gazitúa Francisco;EVOP;A;;10:03;13;372
147;Undurraga Vicuña Alberto;DC;A;;10:06;13;372
148;Urruticoechea Ríos Cristóbal;PREP;A;;10:03;13;372
149;Veloso Ávila Consuelo;PRD;I;IG;-;13;372
150;Venegas Salazar Nelson;PS;A;;10:44;13;372
151;Videla Castillo Sebastián;IND;A;;10:03;13;372
152;Von Mühlenbrock Zamora Gastón;UDI;A;;10:42;13;372
153;Weisse Novoa Flor;UDI;A;;10:03;13;372
154;Winter Etcheberry Gonzalo;PCS;A;;10:41;13;372
155;Yeomans Araya Gael;PCS;A;;10:06;13;372
1;Acevedo Sáez María Candelaria;PC;A;;17:01;14;372
2;Aedo Jeldres Eric;DC;A;;17:03;14;372
3;Ahumada Palma Yovana;IND;A;;17:01;14;372
4;Alessandri Vergara Jorge;UDI;A;;17:01;14;372
5;Alinco Bustos René;IND;A;;17:01;14;372
6;Araya Guerrero Jaime;IND;A;;17:01;14;372
7;Araya Lerdo de Tejada Cristián;PREP;I;SPCA;-;14;372
8;Arce Castro Mónica;IND;A;;17:24;14;372
9;Arroyo Muñoz Roberto;PSC;A;;17:01;14;372
10;Astudillo Peiretti Danisa;PS;A;;17:01;14;372
11;Barchiesi Chávez Chiara;PREP;A;;17:01;14;372
12;Barrera Moreno Boris;PC;A;;17:01;14;372
13;Barría Angulo Héctor;DC;A;;17:45;14;372
14;Becker Alvear Miguel Ángel;RN;A;;17:01;14;372
15;Bello Campos María Francisca;PCS;A;;17:04;14;372
16;Beltrán Silva Juan Carlos;RN;I;;-;14;372
17;Benavente Vergara Gustavo;UDI;A;;17:01;14;372
18;Berger Fett Bernardo;IND;A;;17:01;14;372
19;Bernales Maldonado Alejandro;LIBERAL;A;;17:02;14;372
20;Bianchi Chelech Carlos;IND;A;;17:01;14;372
21;Bobadilla Muñoz Sergio;UDI;A;;17:01;14;372
22;Bórquez Montecinos Fernando;UDI;A;;17:01;14;372
23;Bravo Castro Ana María;PS;A;;17:01;14;372
24;Bravo Salinas Marta;UDI;A;;17:01;14;372
25;Brito Hasbún Jorge;PRD;A;;17:07;14;372
26;Bugueño Sotelo Félix;IND;A;;17:15;14;372
27;Bulnes Núñez Mercedes;IND;A;;17:05;14;372
28;Calisto Águila Miguel Ángel;IND;A;;17:19;14;372
29;Camaño Cárdenas Felipe;IND;A;;17:45;14;372
30;Cariola Oliva Karol;PC;A;;17:01;14;372
31;Carter Fernández Álvaro;UDI;A;;17:01;14;372
32;Castillo Rojas Nathalie;PC;A;;17:01;14;372
33;Castro Bascuñán José Miguel;RN;I;IG;-;14;372
34;Celis Montt Andrés;RN;A;;17:01;14;372
35;Cicardini Milla Daniella;PS;A;;17:02;14;372
36;Cid Versalovic Sofía;RN;A;;17:01;14;372
37;Cifuentes Lillo Ricardo;DC;A;;17:01;14;372
38;Coloma Álamos Juan Antonio;UDI;A;;17:01;14;372
39;Concha Smith Sara;PSC;A;;17:01;14;372
40;Cordero Velásquez María Luisa;IND;A;;17:01;14;372
41;Cornejo Lagos Eduardo;UDI;A;;17:03;14;372
42;Cuello Peña y Lillo Luis Alberto;PC;A;;17:01;14;372
43;De la Carrera Correa Gonzalo;IND;A;;18:26;14;372
44;De Rementería Venegas Tomás;IND;A;;17:01;14;372
45;Del Real Mihovilovic Catalina;IND;A;;17:01;14;372
46;Delgado Riquelme Viviana;IND;A;;17:01;14;372
47;Donoso Castro Felipe;UDI;A;;17:01;14;372
48;Durán Espinoza Jorge;RN;I;LM;-;14;372
49;Durán Salinas Eduardo;RN;A;;17:01;14;372
50;Flores Oporto Camila;RN;A;;17:01;14;372
51;Fries Monleón Lorena;PCS;A;;17:08;14;372
52;Fuenzalida Cobo Juan;UDI;A;;17:01;14;372
53;Gazmuri Vieira Ana María;PAH;A;;17:01;14;372
54;Giordano Salazar Andrés;IND;A;;18:24;14;372
55;González Gatica Félix;PEV;A;;17:04;14;372
56;González Olea Marta;IND;A;;17:01;14;372
57;González Villarroel Mauro;RN;A;;17:01;14;372
58;Guzmán Zepeda Jorge;EVOP;A;;17:03;14;372
59;Hertz Cádiz Carmen;PC;A;;17:01;14;372
60;Hirsch Goldschmidt Tomás;PAH;A;;17:01;14;372
61;Ibáñez Cotroneo Diego;PCS;A;;17:04;14;372
62;Ilabaca Cerda Marcos;PS;A;;17:02;14;372
63;Irarrázaval Rossel Juan Manuel;PREP;A;;17:11;14;372
64;Jiles Moreno Pamela;PH;A;;17:01;14;372
65;Jouannet Valderrama Andrés;APCH;A;;18:12;14;372
66;Jürgensen Rundshagen Harry;IND;A;;17:01;14;372
67;Kaiser Barents-Von Hohenhagen Johannes;IND;A;;17:01;14;372
68;Labbé Martínez Cristian;UDI;A;;17:03;14;372
69;Labra Besserer Paula;IND;A;;17:01;14;372
70;Lagomarsino Guzmán Tomás;IND;A;;17:07;14;372
71;Lavín León Joaquín;UDI;A;;17:01;14;372
72;Leal Bizama Henry;UDI;A;;17:01;14;372
73;Lee Flores Enrique;PRI;A;;17:13;14;372
74;Leiva Carvajal Raúl;PS;A;;17:01;14;372
75;Lilayu Vivanco Daniel;UDI;A;;17:10;14;372
76;Longton Herrera Andrés;RN;A;;17:03;14;372
77;Malla Valenzuela Luis;LIBERAL;A;;17:02;14;372
78;Manouchehri Lobos Daniel;PS;A;;17:07;14;372
79;Martínez Ramírez Cristóbal;UDI;I;PMP;-;14;372
80;Marzán Pinto Carolina;PPD;A;;17:10;14;372
81;Matheson Villán Christian;IND;A;;17:04;14;372
82;Medina Vásquez Karen;PDG;A;;17:11;14;372
83;Mellado Pino Cosme;PRSD;A;;17:01;14;372
84;Mellado Suazo Miguel;RN;A;;17:01;14;372
85;Melo Contreras Daniel;PS;A;;17:07;14;372
86;Meza Pereira José Carlos;PREP;A;;17:01;14;372
87;Mirosevic Verdugo Vlado;LIBERAL;A;;17:04;14;372
88;Mix Jiménez Claudia;COMUNES;A;;17:08;14;372
89;Molina Milman Helia;PPD;I;PECP;-;14;372
90;Morales Alvarado Javiera;CS;A;;17:01;14;372
91;Morales Maldonado Carla;RN;I;IG;-;14;372
92;Moreira Barros Cristhian;UDI;A;;17:01;14;372
93;Moreno Bascur Benjamín;PREP;A;;17:01;14;372
94;Mulet Martínez Jaime;FRVS;A;;17:08;14;372
95;Muñoz González Francesca;PSC;A;;17:03;14;372
96;Musante Müller Camila;IND;A;;17:01;14;372
97;Naranjo Ortiz Jaime;PS;A;;17:01;14;372
98;Naveillan Arriagada Gloria;PDG;A;;17:01;14;372
99;Nuyado Ancapichún Emilia;PS;A;;17:01;14;372
100;Ñanco Vásquez Ericka;PRD;I;;-;14;372
101;Ojeda Rebolledo Mauricio;IND;A;;17:01;14;372
102;Olivera De La Fuente Erika;PDCH;A;;17:01;14;372
103;Orsini Pascal Maite;PRD;I;IG;-;14;372
104;Ossandón Irarrázabal Ximena;RN;A;;17:01;14;372
105;Oyarzo Figueroa Rubén Darío;PDG;A;;17:01;14;372
106;Palma Pérez Hernán;IND;A;;17:01;14;372
107;Pérez Cartes Marlene;IND;A;;17:01;14;372
108;Pérez Olea Joanna;PDCH;A;;17:01;14;372
109;Pérez Salinas Catalina;PRD;A;;17:01;14;372
110;Pino Fuentes Víctor Alejandro;IND;A;;17:01;14;372
111;Pizarro Sierra Lorena;PC;A;;17:01;14;372
112;Placencia Cabello Alejandra;PC;A;;17:01;14;372
113;Pulgar Castillo Francisco;IND;A;;17:01;14;372
114;Ramírez Diez Guillermo;UDI;A;;17:01;14;372
115;Ramírez Pascal Matías;PC;A;;17:01;14;372
116;Raphael Mora Marcia;RN;A;;17:01;14;372
117;Rathgeb Schifferli Jorge;RN;A;;17:01;14;372
118;Rey Martínez Hugo;RN;A;;17:01;14;372
119;Riquelme Aliaga Marcela;IND;A;;18:01;14;372
120;Rivas Sánchez Gaspar;PDG;A;;17:21;14;372
121;Rojas Valderrama Camila;COMUNES;A;;17:01;14;372
122;Romero Leiva Agustín;PREP;A;;17:01;14;372
123;Romero Sáez Leonidas;IND;A;;17:01;14;372
124;Romero Talguia Natalia;IND;A;;17:04;14;372
125;Rosas Barrientos Patricio;IND;A;;17:01;14;372
126;Sáez Quiroz Jaime;PRD;A;;17:01;14;372
127;Saffirio Espinoza Jorge;PDCH;A;;17:01;14;372
128;Sagardía Cabezas Clara;IND;A;;17:01;14;372
129;Sánchez Ossa Luis;PREP;A;;17:01;14;372
130;Santana Castillo Juan;PS;A;;17:06;14;372
131;Santibáñez Novoa Marisela;IND;A;;17:14;14;372
132;Sauerbaum Muñoz Frank;RN;A;;17:01;14;372
133;Schalper Sepúlveda Diego;RN;A;;17:01;14;372
134;Schneider Videla Emilia;PCS;A;;17:01;14;372
